Timestamp,Open,Close,Low,High,Volume_(BTC),Volume_(Currency),Weighted_Price,hash_rate,Search_volume,Block_size,Difficulty,active_addresses,Block_time,Average fees,mining_profitability,Transactions,Tweets_volume,total,sentimentScore
2018-09-27,6454.32,6681.62,6431.95,6736.85,5664.852112509995,37174589.12380309,6681.727961399999,50844984.5454,8.0,663091.0,7152633351906.0,547299,10.07,0.621,0.244,248543,31898,38999,0.17773844713967024
2018-09-28,6684.5,6610.76,6525.67,6792.28,7642.0493642799975,50899264.33549946,6610.76,54756137.20270979,8.0,649784.0,7152633351906.0,608318,9.351,0.7609999999999999,0.24,254085,29550,36688,0.1720218790885303
2018-09-29,6609.02,6579.38,6454.0,6609.02,3382.015922120003,22128320.87074152,6579.38,54045018.5377,8.0,532140.0,7152633351906.0,498963,9.474,0.575,0.23,218187,28728,28612,0.20017978820075494
2018-09-30,6574.29,6597.81,6510.0,6628.06,2482.6950751300024,16324644.28132758,6597.469260399997,57956171.1951,8.0,484096.0,7152633351906.0,474779,8.834,0.49,0.24600000000000002,208047,27646,28596,0.1845890194432788
2018-10-01,6597.79,6571.2,6477.57,6638.15,4796.0401319999955,31458261.984595325,6568.167474600001,56178374.53265029,8.0,632120.0,7152633351906.0,603755,9.113999999999999,0.594,0.23,242662,31878,1693,0.051497637330183116
2018-10-02,6569.32,6500.0,6447.28,6597.0,4116.133424189999,26864363.523700625,6500.6812565,48711628.5505,8.0,786916.0,7152633351906.0,573816,10.511,0.6920000000000001,0.215,244635,31648,667,-0.00398935532233883
2018-10-03,6500.0,6456.77,6396.34,6510.0,4774.763281739998,30760590.45418987,6458.7463572,51556103.2103,8.0,639640.0,7152633351906.0,586061,9.931000000000001,0.5720000000000001,0.23,242158,31711,522,0.06112873563218391
2018-10-04,6454.81,6547.56,6450.58,6604.89,3832.700489159993,25105506.1547386,6547.5462934,54911962.6283177,8.0,608590.0,7364268059356.0,557823,9.6,0.507,0.243,243007,34224,674,0.056305192878338274
2018-10-05,6548.83,6582.12,6510.0,6641.35,3807.2692818099986,24952327.05911811,6583.2930428,48176505.2061,8.0,712057.0,7454968648263.0,562895,11.077,0.574,0.20600000000000002,244589,34221,1304,0.04839424846625767
2018-10-06,6582.11,6544.08,6526.28,6595.69,2022.7807590800005,13254229.651199115,6544.08,46323562.6982,8.0,694225.0,7454968648263.0,515060,11.52,0.54,0.223,214718,29246,315,0.03406412698412698
2018-10-07,6547.93,6577.63,6493.92,6600.0,2455.6565908699995,16093496.638989892,6574.4932309,52623567.22515371,9.0,584277.0,7454968648263.0,525854,10.141,0.392,0.21899999999999997,219589,28503,382,0.029545811518324607
2018-10-08,6574.15,6604.75,6541.06,6656.63,4079.04424933001,26896727.81494714,6604.75,50029447.7141,9.0,728521.0,7454968648263.0,561435,10.667,0.449,0.23199999999999998,247906,37692,46510,0.1369770909481832
2018-10-09,6604.76,6588.8,6553.13,6623.14,2254.950269590001,14848937.233749775,6589.2890332,48176505.2061,9.0,744981.0,7454968648263.0,554591,11.077,0.469,0.23399999999999999,235732,35538,40813,0.15866303628745745
2018-10-10,6588.72,6517.55,6387.91,6589.79,5177.066759559992,33606177.89314377,6520.6866565,53364744.2283249,9.0,696348.0,7454968648263.0,556835,10.0,0.42,0.223,244801,33842,39142,0.16828299524807114
2018-10-11,6517.55,6152.76,6055.28,6520.43,9616.239583509987,59646337.38966517,6152.7658588,58923571.7521,9.0,703928.0,7454968648263.0,608748,9.057,0.441,0.22699999999999998,262308,32278,28641,0.1107570371146259
2018-10-12,6152.76,6185.15,6109.79,6243.79,3246.3815572000035,20109494.405410685,6185.171838800001,48917682.2093,9.0,800491.0,7454968648263.0,598570,10.909,0.47600000000000003,0.191,243042,28937,33490,0.14229449686473572
2018-10-13,6182.03,6199.69,6168.83,6219.77,1954.04680593,12104441.162531575,6197.6237299999975,52252978.723568104,9.0,627872.0,7454968648263.0,513512,10.213,0.408,0.21600000000000003,204956,27760,30764,0.1219879827070602
2018-10-14,6201.23,6183.0,6143.08,6349.47,2525.7382008499962,15747443.03241932,6184.8972469,42247089.1808,8.0,707509.0,7454968648263.0,451714,12.632,0.41200000000000003,0.20199999999999999,191145,28150,31117,0.11072035543272167
2018-10-15,6185.04,6441.74,6149.28,6756.0,16895.889303879976,109101087.18599938,6441.74,60035337.2569,8.0,725749.0,7454968648263.0,619424,8.889,0.573,0.255,266783,35275,45627,0.14090096434128915
2018-10-16,6438.2,6461.2,6386.4,6493.77,4703.093906289997,30285390.61227099,6461.356227699999,50029447.7140546,8.0,793440.0,7454968648263.0,603605,10.667,0.498,0.209,257832,35006,41912,0.1457923363237259
2018-10-17,6457.67,6437.29,6407.69,6465.39,2961.263374459998,19059528.8083062,6440.09628,51141213.2188,8.0,808803.0,7454968648263.0,564479,10.435,0.479,0.22699999999999998,260224,33145,37953,0.15959419808710773
2018-10-18,6440.07,6396.18,6350.0,6490.0,3823.1692850300033,24539602.73376282,6396.18,49274490.4825,8.0,755795.0,7427362643332.0,587516,10.435,0.47,0.218,253312,30155,37050,0.15359929824561405
2018-10-19,6394.23,6383.46,6355.99,6412.4,2290.0590116999997,14619039.588143975,6384.207236,50702736.583464704,8.0,775567.0,7182852313938.0,619914,10.141,0.45299999999999996,0.243,253684,28097,32228,0.14706178788631005
2018-10-20,6380.47,6412.86,6363.02,6424.16,1261.978495489998,8074213.589362565,6412.86,51059798.1087,8.0,668708.0,7182852313938.0,516162,10.07,0.41100000000000003,0.228,227678,23204,27172,0.18128535992933906
2018-10-21,6412.86,6413.38,6401.01,6470.0,1541.01151749,9913980.556264747,6413.38,49274490.4825,8.0,654399.0,7182852313938.0,480204,10.435,0.38799999999999996,0.226,211367,22298,26880,0.15878731398809526
2018-10-22,6412.62,6406.06,6372.53,6429.23,2407.535461800001,15414714.100015167,6409.604548899999,55344536.41152839,8.0,704954.0,7182852313938.0,566330,9.29,0.428,0.23800000000000002,255169,30300,37781,0.2171609671528017
2018-10-23,6409.39,6393.41,6354.26,6421.58,2851.0055665799987,18228502.552949026,6395.286835600001,54987474.8863,8.0,710421.0,7182852313938.0,606406,9.351,0.426,0.223,253309,30702,47359,0.1904065584155071
2018-10-24,6396.24,6411.96,6393.0,6473.0,3535.3380882499987,22732295.19763239,6412.003929199999,40347952.3516,8.0,871942.0,7182852313938.0,545787,12.743,0.436,0.217,253978,29969,38415,0.21571407783417934
2018-10-25,6411.96,6393.53,6361.73,6422.73,3046.6038059899956,19490730.256055668,6393.469891100001,48917428.9572864,8.0,785480.0,7182852313938.0,585432,10.511,0.44799999999999995,0.255,254462,25693,36248,0.18154489902891194
2018-10-26,6393.38,6406.1,6377.81,6450.3,3323.8263178200023,21303202.370919835,6406.1,51059798.1087,8.0,778272.0,7182852313938.0,595606,10.07,0.46,0.225,252859,25493,37320,0.180930372454448
2018-10-27,6406.1,6407.66,6381.25,6420.01,890.1271568999987,5701110.622600842,6407.66,48560367.4321,8.0,693978.0,7182852313938.0,487581,10.588,0.364,0.212,233613,20631,29705,0.18401047298434609
2018-10-28,6407.66,6405.57,6383.0,6420.0,839.2976647299995,5373482.297648444,6404.865109800001,49988613.5329934,7.0,658009.0,7182852313938.0,486159,10.286,0.48700000000000004,0.245,219720,20711,29032,0.19458220239735466
2018-10-29,6404.27,6266.52,6208.37,6420.0,5190.822014990005,32694346.112721946,6264.5053167,52130982.6844,7.0,755671.0,7182852313938.0,590111,9.863,0.466,0.22,269608,26541,38391,0.17123564898022975
2018-10-30,6266.47,6269.46,6240.0,6289.0,2523.577429360003,15805196.34079576,6269.46,54987474.8863,7.0,736163.0,7182852313938.0,599489,9.351,0.42,0.243,283173,25290,40330,0.15004225390528142
2018-10-31,6269.45,6303.27,6199.25,6350.0,5148.082623520002,32332283.685200084,6303.27,58201028.61341371,7.0,713981.0,7182852313938.0,616843,8.834,0.366,0.226,288120,33944,54885,0.21464000728796573
2018-11-01,6304.5,6340.99,6288.01,6365.33,2190.9704768599995,13838359.44371693,6344.6019568,54999360.8518,7.0,740358.0,7183013626018.0,601403,9.351,0.39399999999999996,0.205,281787,31618,2374,-0.01581284751474305
2018-11-02,6343.85,6350.43,6328.33,6381.25,2678.0694809700008,17012019.319014557,6350.4166671,51070835.0767,7.0,835021.0,7184404942702.0,623469,10.07,0.401,0.226,292561,22288,606,0.04220643564356436
2018-11-03,6350.05,6335.0,6312.48,6351.74,1084.1386195299992,6864460.651048735,6335.0,57499331.799655795,7.0,662372.0,7184404942702.0,559675,8.943999999999999,0.348,0.239,249403,18645,446,0.0070139013452914815
2018-11-04,6333.59,6421.76,6310.57,6475.0,2673.813913990001,17116581.480687514,6423.1135124,43928060.9401,8.0,783237.0,7184404942702.0,536643,11.707,0.364,0.19699999999999998,226124,24207,605,0.0863
2018-11-05,6428.23,6403.2,6369.89,6441.43,2335.488654749999,14954709.152861005,6404.3885880000025,51427973.7835,8.0,798833.0,7184404942702.0,611210,10.0,0.40700000000000003,0.245,296139,23158,854,0.00622552693208431
2018-11-06,6404.97,6447.5,6378.24,6460.01,4270.334600110004,27417937.88783951,6444.7140623999985,45713754.4742605,8.0,823237.0,7184404942702.0,561998,11.25,0.434,0.20800000000000002,285323,25550,830,0.005119036144578316
2018-11-07,6448.17,6501.0,6442.47,6544.0,4800.824912730001,31247977.0590942,6501.0,46428031.8879,8.0,845533.0,7184404942702.0,611976,11.077,0.45399999999999996,0.23,293604,24951,431,0.15535266821345706
2018-11-08,6501.0,6405.49,6388.88,6511.27,3966.9730318099987,25570494.648527626,6409.0533831,43213783.5264,8.0,869253.0,7184404942702.0,612517,11.901,0.49200000000000005,0.222,277476,24614,40852,0.16320978165083716
2018-11-09,6405.49,6325.0,6307.0,6418.18,3218.129026070002,20476250.46986529,6325.0,45356615.767430395,8.0,852298.0,7184404942702.0,624017,11.339,0.508,0.23399999999999999,283769,25018,42286,0.19862307146573333
2018-11-10,6325.0,6349.32,6323.0,6377.26,1523.393849959999,9677159.37169321,6349.214148100001,46785170.5947,8.0,723726.0,7184404942702.0,513699,10.992,0.424,0.244,252368,20709,43212,0.13845627834860688
2018-11-11,6349.39,6357.54,6269.46,6365.0,1718.2685556700005,10854216.52360572,6358.8178149999985,52142251.1972,10.0,693608.0,7184404942702.0,523862,9.863,0.36700000000000005,0.22699999999999998,246845,18630,27300,0.1288672271062271
2018-11-12,6352.57,6318.0,6298.5,6388.21,3526.0390323899983,22378566.050305426,6315.988278600003,49999418.9562224,10.0,830166.0,7184404942702.0,591468,10.286,0.41100000000000003,0.228,299866,23212,35735,0.14853157408702952
2018-11-13,6318.01,6260.91,6244.35,6328.36,3630.562721240002,22827592.59346312,6257.3602993999975,42856644.8196,10.0,845026.0,7184404942702.0,564648,12.0,0.415,0.209,279040,25340,36325,0.14138976462491396
2018-11-14,6255.86,5595.91,5324.0,6298.47,25121.93301356001,143987644.21809325,5598.7973784999995,48213725.4221,10.0,823903.0,7184404942702.0,561188,10.667,0.5429999999999999,0.223,292620,34169,45136,0.07534352844735909
2018-11-15,5592.23,5585.0,5199.8,5641.0,19945.90828160999,108872516.91955712,5578.3908569,45356615.767430395,10.0,909081.0,7184404942702.0,621054,11.339,0.743,0.19699999999999998,291398,30694,48672,0.04455460634451019
2018-11-16,5571.12,5508.71,5411.74,5610.0,8074.605575799994,44657465.07780397,5509.3114125,41672924.1289,10.0,860424.0,7175974755380.0,624714,11.429,0.732,0.21100000000000002,282998,28077,41250,0.07604768484848486
2018-11-17,5514.62,5503.36,5452.63,5550.66,2732.791628710003,14991835.836222704,5503.3962773,47956936.4976,10.0,701252.0,6653303141406.0,510062,9.931000000000001,0.457,0.21899999999999997,262504,23964,32508,0.08308278269964317
2018-11-18,5503.36,5559.26,5500.0,5658.47,2576.455320099999,14290586.724476993,5559.26,40680711.6496954,14.0,747156.0,6653303141406.0,455558,11.707,0.424,0.188,239680,21832,32872,0.11445813762472623
2018-11-19,5553.01,4735.44,4694.44,5559.69,28910.66553331004,147178633.8136691,4743.9010308,41672924.1289,14.0,841793.0,6653303141406.0,563465,11.429,0.789,0.20800000000000002,267845,39010,52213,0.08834645969394596
2018-11-20,4732.92,4352.0,4048.58,4897.36,39775.389439280036,177352795.25093338,4357.5986976,43657349.0875,14.0,889450.0,6653303141406.0,653601,10.909,1.114,0.192,288318,36659,58580,0.0517295646978491
2018-11-21,4349.41,4538.01,4242.33,4635.0,20678.250005960013,92027869.72816709,4541.8357331,34727436.7741302,14.0,913929.0,6653303141406.0,545723,13.714,0.888,0.153,254837,30984,48142,0.10483372107515268
2018-11-22,4551.47,4275.23,4194.98,4589.53,10258.461728930004,45481714.04827723,4265.0907142999995,40349974.1566,14.0,903052.0,6653303141406.0,595324,11.802999999999999,0.6679999999999999,0.184,265994,27754,43295,0.13783112368633793
2018-11-23,4268.4,4288.26,4061.02,4364.46,13322.777368219986,56383826.96337009,4288.26,41342186.6359,14.0,872986.0,6653303141406.0,560197,11.52,0.581,0.17800000000000002,275136,26345,42622,0.1019605133499132
2018-11-24,4288.25,3785.65,3638.48,4376.88,14236.744174369995,56563010.21781852,3784.8289136,47295461.5114344,14.0,753033.0,6653303141406.0,494985,10.07,0.5379999999999999,0.174,249874,22902,37651,0.12539260046213913
2018-11-25,3780.67,3938.89,3474.73,4120.0,26969.94763423999,101709290.05746403,3932.5490736,42003661.622,14.0,806718.0,6653303141406.0,468476,11.339,0.515,0.139,239129,26859,48813,0.06901348821010796
2018-11-26,3934.22,3727.34,3522.28,4069.59,24357.88293934,92772590.9464519,3724.8103723000004,36711861.7326,14.0,911063.0,6653303141406.0,525146,12.972999999999999,0.586,0.152,256951,29115,51911,0.10639173007647704
2018-11-27,3727.34,3771.01,3548.76,3834.35,16814.002965649972,62225242.10147414,3773.1303809,43326611.594390996,14.0,842139.0,6653303141406.0,551642,10.992,0.526,0.149,268402,29976,50015,0.11762651604518645
2018-11-28,3771.01,4220.16,3771.0,4355.08,22983.71348838,94257707.80153912,4217.7318471,39027024.1843,14.0,867753.0,6653303141406.0,515752,12.203,0.627,0.146,254338,29142,46003,0.15695724409277656
2018-11-29,4219.77,4249.8,4086.97,4409.77,15944.012626279995,67532605.26786353,4244.2379768,34727436.7741,14.0,911816.0,6653303141406.0,521194,13.714,0.782,0.172,246121,28709,42530,0.16582513049612038
2018-11-30,4250.0,3971.06,3861.0,4300.0,14364.621447910007,58011049.4647217,3972.9409001000004,33404486.801782396,14.0,914645.0,6653303141406.0,494356,14.257,0.6729999999999999,0.153,250056,25626,40033,0.16734280718407313
2018-12-01,3970.56,4140.39,3904.34,4264.47,6412.232537429989,26273733.31321385,4142.0521009,41011449.1428,14.0,829836.0,6653303141406.0,520394,11.613,0.5329999999999999,0.171,241723,26347,1405,0.0352061921708185
2018-12-02,4140.4,4102.05,4030.0,4265.0,7019.162058249993,28949962.2914808,4098.916764199998,37704074.2119,12.0,789665.0,6653303141406.0,414508,12.632,0.43799999999999994,0.156,222559,21596,1148,0.04708554006968641
2018-12-03,4099.63,3834.34,3747.0,4115.15,10726.6773046,41858808.866159625,3834.34,35101305.98206551,12.0,841016.0,6194015746026.0,498837,12.632,0.518,0.159,240538,27894,944,0.055998305084745764
2018-12-04,3830.81,3903.52,3730.0,4033.98,12249.936887899981,47819573.30109786,3904.6434994999995,38734427.5899,12.0,805907.0,5646403851535.0,579435,10.435,0.46399999999999997,0.207,270051,25332,962,0.08629896049896049
2018-12-05,3903.52,3696.69,3662.35,3913.62,13443.220726210007,50827904.38691495,3702.6923689000014,36488953.5267,12.0,804689.0,5646403851535.0,533915,11.077,0.4,0.165,256371,27357,554,0.04480956678700361
2018-12-07,3437.22,3380.68,3210.0,3531.0,26513.23162489999,88893035.82270026,3377.4917895000012,31998005.4003,12.0,913930.0,5646403851535.0,586746,12.632,0.42,0.142,253776,28638,365,0.08439835616438356
2018-12-08,3376.27,3398.8,3241.0,3495.99,10176.349274330021,34421391.56441636,3399.0375560999996,35646900.753,12.0,746569.0,5646403851535.0,483081,11.339,0.295,0.158,230977,22270,38031,0.19267578028450474
2018-12-09,3398.8,3529.75,3371.09,3633.2,8011.022951769994,27994455.41599923,3531.3598111,35927585.0108908,10.0,745255.0,5646403851535.0,432326,11.25,0.251,0.17300000000000001,238441,23363,40316,0.15977705873598572
2018-12-10,3528.68,3408.0,3355.0,3588.43,10375.26877055,35762233.98946945,3408.8975509999996,34804847.9793,10.0,850595.0,5646403851535.0,512175,11.613,0.316,0.152,258229,22818,36582,0.14099029850746267
2018-12-11,3406.41,3353.42,3292.65,3427.27,8951.710708279996,30055511.534211665,3353.4088951999997,35085532.2372,10.0,816101.0,5646403851535.0,551065,11.52,0.321,0.151,251362,22603,34282,0.13542584446648387
2018-12-12,3345.01,3430.18,3325.7,3490.0,7284.103781960011,24838992.743850026,3433.707311800001,33682110.947710104,10.0,854429.0,5646403851535.0,545888,12.0,0.298,0.152,261303,21876,34008,0.15327842272406494
2018-12-13,3430.2,3262.73,3221.14,3441.13,11715.019083120002,39159173.13595556,3262.3952546,36769637.7846,10.0,814235.0,5646403851535.0,550244,10.992,0.28300000000000003,0.16699999999999998,268291,21792,38840,0.030896454685890837
2018-12-14,3263.55,3195.75,3135.55,3294.81,14437.505266640004,46477267.84884119,3195.736676,40979901.65300001,10.0,786161.0,5646403851535.0,612878,9.863,0.301,0.153,275655,24445,40401,0.0234145342937056
2018-12-15,3194.04,3179.54,3122.28,3230.0,5814.868532410003,18443151.400200285,3179.680187,41821954.42674001,10.0,711964.0,5646403851535.0,534587,9.664,0.228,0.145,262730,18577,29541,0.10835145729663856
2018-12-16,3180.84,3193.78,3178.23,3259.43,6033.5071463299955,19434090.50159468,3194.5551313,32278689.6582,11.0,768751.0,5646403851535.0,461489,12.522,0.21600000000000003,0.131,226338,19526,29311,0.12150365733001264
2018-12-17,3191.41,3496.73,3181.26,3590.0,16389.79444902998,55606991.77595765,3497.4478326,44909481.2636,11.0,763719.0,5646403851535.0,600338,9.0,0.24,0.18600000000000003,298663,24940,42785,0.14152901250438238
2018-12-18,3499.37,3667.16,3422.77,3684.0,13792.364275920005,48496928.94906267,3666.5683450999995,35766529.4260719,11.0,823413.0,5621092245587.0,533486,11.25,0.35700000000000004,0.134,266117,25600,40415,0.1557229395026599
2018-12-19,3667.16,3684.5,3642.69,3924.01,21125.614375409976,79545514.14865059,3683.489774,37822407.4037,11.0,828765.0,5106422924660.0,607392,9.664,0.415,0.209,302243,26446,39643,0.1553644350831168
2018-12-20,3684.03,4073.77,3656.75,4172.07,25986.85291600996,103366906.75149766,4073.5234815,34268624.1577,11.0,858173.0,5106422924660.0,562160,10.667,0.38299999999999995,0.18899999999999997,287138,24630,38317,0.1598978129811833
2018-12-21,4073.58,3841.08,3770.0,4162.0,16967.234605059995,67233453.9590527,3839.7985924000004,35537832.4598879,11.0,806064.0,5106422924660.0,586561,10.286,0.445,0.209,280448,22143,35320,0.16277152604756512
2018-12-22,3842.59,3980.9,3780.09,4010.16,7697.598152029997,29734295.27469689,3976.3528574,44422290.5749,11.0,619504.0,5106422924660.0,475062,8.229,0.293,0.218,251041,17737,28869,0.16890447192490213
2018-12-23,3977.65,3943.83,3900.0,4051.0,4609.89261725999,18332110.09402789,3943.9096648,44676132.2353,10.0,590793.0,5106422924660.0,456850,8.182,0.249,0.2,250563,17701,28239,0.16967565423704806
2018-12-24,3947.82,4036.0,3944.84,4236.84,12017.91713092,49649616.363001294,4035.8572578000003,38583932.3850211,10.0,735757.0,5106422924660.0,523269,9.474,0.353,0.18600000000000003,272145,21198,30869,0.1809810878227348
2018-12-25,4034.54,3779.99,3674.73,4049.23,11801.434418409995,44622786.99334285,3777.1696797,40360824.008,10.0,672862.0,5106422924660.0,423129,9.057,0.264,0.196,264893,18394,25226,0.16803255371442166
2018-12-26,3780.0,3810.01,3678.8,3863.34,10064.18282347999,37995283.75912568,3809.9232196999997,39853140.6872,10.0,705634.0,5106422924660.0,479013,9.172,0.221,0.191,281148,19107,34353,0.11875813466072832
2018-12-27,3810.01,3591.69,3566.0,3841.17,11850.012381899978,43869266.60235711,3591.6778115,44168448.9144321,10.0,693238.0,5106422924660.0,544684,8.276,0.212,0.19399999999999998,299846,19522,34487,0.10911156957694204
2018-12-28,3590.26,3884.97,3575.0,3970.0,13055.718406890008,48891063.49182842,3886.1583221999995,42391557.2914,10.0,716650.0,5106422924660.0,560909,8.623,0.218,0.185,308100,20589,33326,0.12594577206985536
2018-12-29,3884.66,3725.48,3702.51,3961.85,6901.3823318,26691913.70490789,3718.0548714,35030149.139,10.0,745344.0,5106422924660.0,481711,10.435,0.226,0.166,264842,19252,32336,0.13787997897080653
2018-12-30,3728.96,3835.79,3688.76,3870.0,5736.453708180003,21721262.521208208,3831.0349845,44676132.23528761,9.0,614351.0,5106422924660.0,461474,8.182,0.19899999999999998,0.22,267463,18295,28972,0.15199808435731052
2018-12-31,3831.03,3693.3,3630.0,3842.89,6667.1637374299935,25010761.82445603,3690.6071126,43291796.7609,9.0,687804.0,5248509606855.0,472261,9.29,0.233,0.166,259529,18611,5,0.11336
2019-01-01,3693.85,3823.44,3629.66,3845.46,5149.606277290003,19109447.53780952,3828.9098115,41615985.2734,9.0,653046.0,5618595848853.0,362558,9.664,0.179,0.17300000000000001,234576,17069,5,0.19992000000000001
2019-01-02,3825.41,3885.87,3770.0,3918.67,5534.469514530001,21204092.852126297,3886.0855556999995,42174589.102546506,9.0,732811.0,5618595848853.0,505957,9.536,0.257,0.16899999999999998,271545,18830,313,0.11949456869009585
2019-01-03,3890.27,3787.81,3760.0,3893.4,4803.246109200007,18338723.898329694,3787.1276923,43291796.7609,9.0,735546.0,5618595848853.0,516491,9.29,0.255,0.183,290861,26754,324,0.10915925925925928
2019-01-04,3785.64,3817.71,3732.38,3850.33,7452.0589435600195,28220044.671758424,3818.83529,41615985.2734,9.0,734502.0,5618595848853.0,517169,9.664,0.266,0.166,281623,21139,247,0.14846315789473685
2019-01-05,3822.0,3791.84,3780.0,3887.09,3656.37531439,14020879.431389928,3792.8268632,45526212.0775833,9.0,638306.0,5618595848853.0,459113,8.834,0.179,0.17,265029,20096,257,0.0975070038910506
2019-01-06,3795.38,4040.71,3753.0,4090.0,5400.714864069993,21427648.65087764,4041.1216299999996,39381569.9567,9.0,640725.0,5618595848853.0,433832,10.213,0.252,0.172,258381,18883,193,0.1730077720207254
2019-01-07,4040.71,4005.45,3964.01,4070.0,7445.096004259992,29916081.13934826,4002.8818946999995,39381569.9567,9.0,749891.0,5618595848853.0,507835,10.213,0.34,0.179,284641,20476,461,0.11102321041214752
2019-01-08,4005.0,3994.9,3934.73,4112.0,11819.986769659989,47481852.7655846,3993.6488435999995,47202023.565101705,9.0,669507.0,5618595848853.0,529739,8.521,0.265,0.198,318355,19387,349,0.1549753581661891
2019-01-09,3994.75,4002.13,3948.44,4060.0,7390.133992029999,29620536.32912123,4002.1547766000003,45805513.9922,9.0,677570.0,5618595848853.0,540921,8.78,0.306,0.188,318892,21237,208,0.1990110576923077
2019-01-10,4003.09,3627.51,3503.44,4036.22,16118.420882479973,60604856.02060976,3625.9635198,43571098.6755,9.0,750743.0,5618595848853.0,572517,9.231,0.302,0.165,327182,20948,300,0.060534000000000004
2019-01-11,3627.65,3632.02,3569.85,3704.6,10571.081642629984,38424235.35711668,3632.3259939000004,41336683.3587873,9.0,741784.0,5618595848853.0,548421,9.73,0.28800000000000003,0.16,308224,19317,293,0.1192962457337884
2019-01-12,3631.0,3617.13,3557.09,3650.35,3184.3521941400018,11535036.600445995,3617.00479,38543664.2129,9.0,680278.0,5618595848853.0,448196,10.435,0.222,0.153,281364,16138,106,0.07461698113207547
2019-01-13,3617.75,3515.95,3476.0,3654.02,5908.522804539999,20934352.446281865,3514.5744309,38264362.2983,8.0,668040.0,5618595848853.0,412444,10.511,0.184,0.168,276860,16041,144,0.13438611111111112
2019-01-14,3517.03,3664.28,3506.0,3714.0,9925.990721650003,35847383.457055755,3664.28,43423390.2168908,8.0,747636.0,5862614531726.0,512960,9.664,0.221,0.161,326536,19018,263,0.08646539923954373
2019-01-15,3664.28,3576.93,3534.68,3687.02,8059.817377699998,29241212.439480904,3580.0517996,38609293.9849,8.0,806204.0,5883988430955.0,551314,10.909,0.257,0.14400000000000002,302147,18363,260,0.06798115384615384
2019-01-16,3576.92,3605.91,3570.48,3669.0,7675.066063710007,27663336.53746732,3605.91,38901788.6363,8.0,854316.0,5883988430955.0,581094,10.827,0.298,0.16,305569,18790,240,0.09144333333333332
2019-01-17,3609.5,3638.01,3534.25,3660.0,7499.5255297099975,27014864.26790299,3639.8212212,37146820.7278501,8.0,831491.0,5883988430955.0,514682,11.339,0.287,0.153,296568,21544,326,0.13477791411042944
2019-01-18,3638.01,3609.21,3577.0,3641.9,5023.5102907999935,18143547.92364326,3608.8671221,40364261.8933,8.0,794645.0,5883988430955.0,554253,10.435,0.249,0.168,305827,19125,317,0.12864637223974765
2019-01-19,3609.29,3681.0,3602.6,3774.0,4080.883464129998,15092405.403516388,3684.0533460999995,38901788.6363,8.0,738045.0,5883988430955.0,454973,10.827,0.23,0.158,282055,16923,193,0.13131865284974092
2019-01-20,3680.0,3536.72,3470.0,3703.27,5591.0158342200075,19980428.346756108,3534.6549081999997,45921660.2698619,7.0,625012.0,5883988430955.0,446051,9.172,0.17800000000000002,0.157,293961,17285,148,0.14579932432432433
2019-01-21,3537.42,3531.51,3485.58,3573.29,5821.899831369997,20586618.85725977,3533.171077400001,43874197.7101,7.0,734970.0,5883988430955.0,523017,9.6,0.225,0.159,315052,18571,205,0.06622439024390245
2019-01-22,3531.51,3576.81,3401.36,3615.8,6877.063675500001,24400934.49691949,3577.3890761,38024304.6821,7.0,793686.0,5883988430955.0,519865,11.077,0.252,0.142,295910,18601,278,0.08151223021582732
2019-01-23,3574.44,3552.32,3518.0,3620.23,6170.842672240003,21996453.746321216,3552.910427300001,42704219.1044576,7.0,759990.0,5883988430955.0,593232,9.863,0.278,0.156,293348,19434,377,0.1224055702917772
2019-01-24,3553.2,3570.73,3524.0,3598.0,4488.014638009998,15953466.42867437,3570.73,47384133.5269,7.0,692186.0,5883988430955.0,566739,8.889,0.267,0.174,307984,19994,239,0.07345188284518828
2019-01-25,3570.67,3560.0,3511.0,3578.79,4961.7951229900045,17617604.177217893,3561.6771063,40364261.8933,7.0,760520.0,5883988430955.0,523778,10.435,0.295,0.14,300947,17787,267,0.15090224719101125
2019-01-26,3560.94,3555.56,3536.51,3657.89,2697.883879350001,9670775.278362574,3555.56,43874197.7100592,7.0,718215.0,5883988430955.0,512501,9.6,0.248,0.168,288135,16307,178,0.14094213483146067
2019-01-27,3555.31,3533.23,3456.0,3564.12,3852.6596409000017,13626083.661450366,3532.9240214,40071767.2419,7.0,678870.0,5883988430955.0,430181,10.511,0.20600000000000002,0.142,276514,14794,125,0.1682464
2019-01-28,3532.23,3429.5,3357.3,3536.77,10345.10091039999,35519461.33005323,3429.5,42070546.8156,7.0,770125.0,5836655168809.0,541648,9.931000000000001,0.273,0.152,307917,19069,230,-0.019203913043478262
2019-01-29,3431.43,3390.5,3322.19,3438.76,7284.386862659992,24704685.92074897,3391.106803800001,42201068.245197,7.0,778181.0,5814661935892.0,534219,9.863,0.244,0.155,326016,19242,301,0.04990797342192691
2019-01-30,3391.25,3437.35,3372.34,3465.05,5704.023401859995,19556298.63633671,3435.412262600001,39310584.1188,7.0,829541.0,5814661935892.0,528518,10.588,0.228,0.13699999999999998,321844,19785,351,0.07571794871794872
2019-01-31,3438.0,3413.11,3392.6,3474.2,5951.818169799999,20359058.481272712,3412.7720343,44802503.9589,7.0,783696.0,5814661935892.0,572176,9.29,0.284,0.16899999999999998,353790,20616,360,0.09690388888888887
